,tab_name,col_name,val
2750,course,title,Applied Mathematics in Structural Engineering
2751,course,title,Advanced Structural Analysis
2752,course,title,Nonlinear Structural Analysis
2753,course,title,Structural Stability
2754,course,title,Structural Dynamics
2755,course,title,Advanced Structural Dynamics
2756,course,title,Nonlinear Mechanical Vibrations
2757,course,title,Random Vibrations
2758,course,title,Advanced Structural Concrete
2759,course,title,Advanced Structural Steel Design
2760,course,title,Bridge Design
2761,course,title,Masonry Structures
2762,course,title,Cable Structures
2763,course,title,Seismic Isolation and Energy Dissipation
2764,course,title,Geotechnical Earthquake Engineering
2765,course,title,Advanced Seismic Design of Structures
2766,course,title,Structural Reliability and Risk Analysis
2767,course,title,Geotechnical Groundwater Engineering
2768,course,title,Seismic Design and Performance of Nonstructural Components and Systems
2769,course,title,Wave Propagation in Continuous Structural Elements
2770,course,title,Advanced Soil Mechanics
2771,course,title,Soil-Structure Interaction
2772,course,title,Numerical Methods in Geomechanics
2773,course,title,Unsaturated Soil Mechanics
2774,course,title,Engineering Properties of Soils
2775,course,title,Rock Mechanics and Engineering
2776,course,title,Stability of Earth Slopes and Retaining Walls
2777,course,title,Mechanical Behaviors of Polymers and Composites
2778,course,title,Experimental Mechanics and NDE
2779,course,title,Mechanics and Design of Composite Structures
2780,course,title,Mechanics of Laminated Composite Structures II
2781,course,title,Mechanics of Laminated Anisotropy Plates and Shells
2782,course,title,FRPs in Civil Structures
2783,course,title,Textile Composite Structures
2784,course,title,Aerospace Engineering Design
2785,course,title,Smart and Multifunctional Materials
2786,course,title,Structural System Testing and Model Correlation
2787,course,title,Verification and Validation of Computational Models
2788,course,title,Fracture Mechanics of Materials and Structures
2789,course,title,Solid Mechanics for Structural and Aerospace Engineering
2790,course,title,Theory of Elasticity
2791,course,title,Nonlinear Finite Element Methods for Solid Mechanics
2792,course,title,Finite Element Methods in Solid Mechanics
2793,course,title,Error Control in Finite Element Analysis
2794,course,title,Finite Elements for Fluid Mechanics
2795,course,title,Computational Fluid-Structure Interaction
2796,course,title,Meshfree Methods for Linear and Nonlinear Mechanics
2797,course,title,Finite Element Computations in Solid Mechanics
2798,course,title,3D Printable Robotics
2799,course,title,Diagnostic Imaging
2800,course,title,Engineering Frontiers
2801,course,title,Structural Optimization
2802,course,title,Design Optimization for Additive Manufacturing
2803,course,title,Structural Engineering Seminar
2804,course,title,Graphical Communication for Engineering Design
2805,course,title,Algorithms and Programming for Structural Engineering
2806,course,title,Instructional Apprenticeship
2807,course,title,First-Year Honors Seminar
2808,course,title,The Planets
2809,course,title,The Earth
2810,course,title,Introduction to Field Methods
2811,course,title,California Coastal Oceanography
2812,course,title,Introduction to Geochemistry
2813,course,title,Introduction to Geophysics
2814,course,title,Paleobiology and History of Life
2815,course,title,Sedimentology and Stratigraphy
2816,course,title,Introduction to Hydrogeology
2817,course,title,Water Pollution
2818,course,title,Introduction to Paleoclimatology
2819,course,title,Bending the Curve: Climate Change Solutions
2820,course,title,Bending the Curve Online: Climate Change Solutions
2821,course,title,Introduction to GIS and GPS for Scientists
2822,course,title,Introduction to Computational Earth Science
2823,course,title,The Science and Analysis of Environmental Justice
2824,course,title,Ice and the Climate System
2825,course,title,Climate Change and Global Health: Understanding the Mechanisms
2826,course,title,The Physical Basis of Global Warming
2827,course,title,Responding to Climate Change: Possible Solutions
2828,course,title,Physics and Chemistry of the Oceans
2829,course,title,History of the Earth and Evolution
2830,course,title,Introduction to Mineralogy
2831,course,title,Biology of the Cryosphere
2832,course,title,Geology of the Alps
2833,course,title,Ecological Developmental Biology
2834,course,title,Microbial Environmental Systems Biology
2835,course,title,Marine Natural Products
2836,course,title,Biomechanics of Marine Life
2837,course,title,Marine Microbiology
2838,course,title,Marine Molecular Ecology
2839,course,title,Microbial Life in Extreme Environments
2840,course,title,Marine Chemical Ecology
2841,course,title,Scientific Diving
2842,course,title,Parasitology
2843,course,title,Introduction to Marine Biology
2844,course,title,Marine Mammal Biology
2845,course,title,Introduction to Biological Oceanography
2846,course,title,Marine Biology Laboratory
2847,course,title,Ecosystems and Fisheries
2848,course,title,The Coral Reef Environment
2849,course,title,Current Research in Marine Biology Colloquium
2850,course,title,Ocean Acidification
2851,course,title,Introduction to Isotope Geochemistry
2852,course,title,Introduction to Field Methods in Biological Oceanography
2853,course,title,Methods in Cell and Developmental Biology of Marine Organisms Lab
2854,course,title,Applications of Phylogenetics
2855,course,title,Natural Disasters
2856,course,title,Petrology and Petrography
2857,course,title,Geomorphology
2858,course,title,Whole Earth Geochemistry
2859,course,title,Geology of the National Parks
2860,course,title,Introduction to Tectonics
2861,course,title,Seismology
2862,course,title,Structural Geology
2863,course,title,Underwater Archaeology: From Atlantis to Science
2864,course,title,Introduction to Environmental Archaeology&#8212;Theory and Method of Socioecodynamics and Human Paleoecology
2865,course,title,Geoarchaeology in Theory and Practice
2866,course,title,Introduction to Volcanology
2867,course,title,Introduction to Physical Oceanography
2868,course,title,Physics of the Atmosphere
2869,course,title,Marine Biochemistry
2870,course,title,Environmental and Exploration Geophysics
2871,course,title,Marine Invertebrates
2872,course,title,"Special Topics in Earth, Oceans, and Atmosphere"
2873,course,title,Senior Seminar in Scripps Institution of Oceanography
2874,course,title,Methods of Teaching Earth Sciences
2875,course,title,Honors Thesis Research
2876,course,title,Earth Science Internship
2877,course,title,Birch Aquarium Internship
2878,course,title,The Atmosphere
2879,course,title,Climate Change and Society
2880,course,title,Introduction to Marine Biodiversity and Conservation&#8212;Lab
2881,course,title,Introduction to Marine Biodiversity and Conservation&#8212;Seminar
2882,course,title,Life in the Oceans
2883,course,title,The Oceans
2884,course,title,Life and Climate on Earth
2885,course,title,Volcanoes
2886,course,title,Global Volcanism
2887,course,title,Introduction to Earth and Environmental Sciences
2888,course,title,Experiences in Oceanic and Atmospheric Sciences
2889,course,title,Geosciences Seminar
2890,course,title,Geological History of Earth
2891,course,title,Frontiers in the Earth Sciences
2892,course,title,Perspectives on a Changing Planet
2893,course,title,Solutions for a Changing Planet
2894,course,title,Explorations of a Changing Planet
2895,course,title,Apprentice Teaching in Synthesis Program
2896,course,title,Introduction to Public Service in America
2897,course,title,Thurgood Marshall College Directed Group Studies
2898,course,title,Thurgood Marshall College Honors Seminar
2899,course,title,Undergraduate Seminars
2900,course,title,Fieldwork
2901,course,title,Introduction to Global South Studies
2902,course,title,History of US Urban Communities
2903,course,title,Introduction to Urban Planning
2904,course,title,Urban Sociology
2905,course,title,The History of Race and Ethnicity in American Cities
2906,course,title,Communication and Social Institutions: Science Communication
2907,course,title,"Urban Planning, Infrastructure, and Real Estate"
2908,course,title,Real Estate Law and Regulation
2909,course,title,"Law, Planning, and Public Policy"
2910,course,title,Land Use Planning
2911,course,title,The Design of Social Research
2912,course,title,Comparative Land Use and Resource Management
2913,course,title,"African Americans, Religion, and the City"
2914,course,title,Social Inequality and Public Policy
2915,course,title,Community Youth Development
2916,course,title,Community Organizing
2917,course,title,Housing and Community Development Policy and Practice
2918,course,title,Urban Economic Development
2919,course,title,Urban Design and Economic Development
2920,course,title,Healthy Placemaking
2921,course,title,Urban Challenges: Homelessness in San Diego Fieldwork
2922,course,title,The US Health-Care System
2923,course,title,Environmental and Preventive Health Issues
2924,course,title,Aging&#8212;Social and Health Policy Issues
2925,course,title,Research Methods for Built Environment and Active Living
2926,course,title,Case Studies in Health-Care Programs/Poor and Underserved Population
2927,course,title,Health and the Built Environment
2928,course,title,Madness and Urbanization
2929,course,title,Applied Urban Economics for Planning and Development
2930,course,title,Real Estate and Development Law and Regulation
2931,course,title,Real Estate Planning and Development
